x,y,yaw,v
-3.8492433592285167,-0.1749979999999951,0.0,3.0
-3.6588525854769856,-0.1749979999999951,0.0,3.0
-3.4684618117254615,-0.1749979999999951,0.0,3.0
-3.2780710379739375,-0.1749979999999951,0.0,3.0
-3.0876802642223993,-0.1749979999999951,0.0,3.0
-2.8972894904708753,-0.1749979999999951,0.0,3.0
-2.706898716719337,-0.1749979999999951,0.0,3.0
-2.516507942967813,-0.1749979999999951,0.0,3.0
-2.3261171692162748,-0.1749979999999951,0.0,3.0
-2.1357263954647507,-0.1749979999999951,0.0,3.0
-1.9453356217132125,-0.1749979999999951,0.0,3.0
-1.7549448479616885,-0.1749979999999951,0.0,3.0
-1.5645540742101574,-0.1749979999999951,0.0,3.0
-1.3741633004586262,-0.1749979999999951,0.0,3.0
-1.183772526707095,-0.1749979999999951,0.0,3.0
-0.9933817529555711,-0.1749979999999951,0.0,3.0
-0.802990979204047,-0.1749979999999951,0.0,3.0
-0.6126002054525088,-0.1749979999999951,0.0,3.0
-0.4222094317009848,-0.1749979999999951,0.0,3.0
-0.23181865794944656,-0.1749979999999951,0.0,3.0
-0.04142788419792254,-0.1749979999999951,0.0,3.0
0.1489628895536157,-0.1749979999999951,0.0,3.0
0.3393536633051397,-0.1749979999999951,0.0,3.0
0.5297444370566708,-0.1749979999999951,0.0,3.0
0.7201352108082091,-0.1749979999999951,0.0,3.0
0.910525984559726,-0.1749979999999951,0.0,3.0
1.1009167583112642,-0.1749979999999951,0.0,3.0
1.2913075320627811,-0.1749979999999951,0.0,3.0
1.4816983058143123,-0.1749979999999951,0.0,3.0
1.6720890795658505,-0.1749979999999951,0.0,3.0
1.8624798533173816,-0.1749979999999951,0.0,3.0
2.05287062706892,-0.1749979999999951,0.0,3.0
2.243261400820444,-0.1749979999999951,0.0,3.0
2.433652174571975,-0.1749979999999951,0.0,3.0
2.6240429483235133,-0.1749979999999951,0.0,3.0
2.81443372207503,-0.1749979999999951,0.0,3.0
3.0048244958265613,-0.1749979999999951,0.0,3.0
3.1952152695780995,-0.1749979999999951,0.0,3.0
3.3856060433296165,-0.1749979999999951,0.026544357541842718,2.345874488183866
3.571854681457417,-0.1649979999999971,0.053640162795261806,2.3245987482063253
3.758103319585217,-0.1549980000000062,0.053640162795281845,2.9999999999993574
3.9443519577130104,-0.14499800000000107,0.05364016279531989,2.999999999998786
4.130600595840811,-0.13499799999999595,0.053640162795297805,2.9999999999993
4.316849233968625,-0.12499799999999794,0.026544357541841715,2.3245987482056534
4.507240007720142,-0.12499799999999794,0.0,2.3458744881838833
4.6976307814716805,-0.12499799999999794,0.0,3.0
4.888021555223197,-0.12499799999999794,0.0,3.0
5.0784123289747285,-0.12499799999999794,0.0,3.0
5.268803102726267,-0.12499799999999794,0.0,3.0
5.459193876477798,-0.12499799999999794,0.0,3.0
5.649584650229322,-0.12499799999999794,0.0,3.0
5.839975423980853,-0.12499799999999794,0.0,3.0
